Country Name,Country Code,Region,Year,GDP_Per_Capita,GDP_Per_Capita_Growth_Annual_Pct,Female_PostSecondary_Education_Pct,Male_PostSecondary_Education_Pct,Labour_Force_Participation_Female_Pct,Labour_Force_Participation_Male_Pct,Financial_Inclusion_Female,Financial_Inclusion_Male,Maternal_Mortality_Ratio_Per_100k,Women_in_Parliament_Pct,Adult_Literacy_Rate_Female_Pct,Adult_Literacy_Rate_Male_Pct,Adult_Literacy_Rate_Combined_Pct,Gender_Discrimination_Law,Gender_Discrimination_Law_Binary,Maternity_Leave_Days,Paternity_Leave_Days,Shared_Parental_Leave_Days,Youth_Not_In_Edu_Employment_Training_Female_Pct,Youth_Not_In_Edu_Employment_Training_Male_Pct,Youth_Not_In_Edu_Employment_Training_Total_Pct,Unemployment_Female_Pct,Unemployment_Male_Pct,Unemployment_Total_Pct
Kyrgyz Republic,KGZ,Europe & Central Asia,2016,1103.274894,2.049851499,NA,NA,53.868,76.284,44,47,53,19.16666667,NA,NA,NA,Yes,1,126,0,0,24.037,11.024,17.571,3.678,3.324,3.474
Kyrgyz Republic,KGZ,Europe & Central Asia,2017,1221.390468,2.558378342,NA,NA,50.995,76,44,47,49,19.16666667,NA,NA,NA,Yes,1,126,0,0,25.794,10.638,18.194,3.783,3.42,3.57
Kyrgyz Republic,KGZ,Europe & Central Asia,2018,1283.520304,1.545868202,NA,NA,52.055,76.816,44,47,49,19.16666667,NA,NA,NA,Yes,1,126,0,0,24.83,10.463,17.557,3.889,3.514,3.67
Kyrgyz Republic,KGZ,Europe & Central Asia,2019,1421.999275,2.281200888,NA,NA,51.771,77.404,44,47,47,19.16666667,NA,NA,NA,Yes,1,126,0,0,25.469,11.675,18.478,4.554,4.113,4.295
Kyrgyz Republic,KGZ,Europe & Central Asia,2020,1229.517666,-9.031577141,NA,NA,53.08,77.075,44,47,55,16.52173913,NA,NA,NA,Yes,1,126,0,0,24.548,11.696,18.068,4.985,4.372,4.63
Kyrgyz Republic,KGZ,Europe & Central Asia,2021,1349.997307,3.587769933,NA,NA,52.554,78.108,44,47,70,20.45454545,NA,NA,NA,Yes,1,126,0,0,21.922,9.914,15.895,4.307,3.946,4.096
Kyrgyz Republic,KGZ,Europe & Central Asia,2022,1739.720183,7.030428696,NA,NA,52.942,78.611,44,47,44,20.45454545,NA,NA,NA,Yes,1,126,0,0,21.662,9.444,15.529,4.325,3.842,4.043
Kyrgyz Republic,KGZ,Europe & Central Asia,2023,2138.222102,7.101193766,NA,NA,53.068,78.595,44,47,42,20,NA,NA,NA,Yes,1,126,0,0,21.64,9.706,15.626,4.269,3.792,3.991
Kyrgyz Republic,KGZ,Europe & Central Asia,2024,2419.265536,7.155579862,NA,NA,52.951,78.633,44,47,NA,21.11111111,NA,NA,NA,Yes,1,126,0,0,21.673,9.721,15.623,3.526,3.121,3.289
Lao PDR,LAO,East Asia & Pacific,2015,2121.013391,5.717029013,7.6675596,13.1678646,56.199,63.873,38,37,180,25,79.38999939,89.95999908,84.6600036621094,Yes,1,105,3,0,27.274,22.884,25.056,2.113,2.828,2.494
Lao PDR,LAO,East Asia & Pacific,2016,2303.22156,5.362889123,NA,NA,56.105,63.709,38,37,165,27.51677852,NA,NA,NA,Yes,1,105,3,0,27.602,23.261,25.408,2.428,3.279,2.881
Lao PDR,LAO,East Asia & Pacific,2017,2432.430595,5.227110672,8.311019929,13.35516088,56.02,63.542,38,37,154,27.51677852,64.41000366,83.43000031,73.7200012207031,Yes,1,105,3,0,27.966,23.681,25.8,2.744,3.73,3.268
Lao PDR,LAO,East Asia & Pacific,2018,2545.107542,4.60986172,NA,NA,57.046,64.873,38,37,145,27.51677852,NA,NA,NA,Yes,1,105,3,0,27.404,23.127,25.241,2.406,3.334,2.9
Lao PDR,LAO,East Asia & Pacific,2019,2589.32081,3.860912781,NA,NA,58.085,66.219,38,37,137,27.51677852,NA,NA,NA,Yes,1,105,3,0,26.785,22.531,24.633,2.072,2.944,2.537
Lao PDR,LAO,East Asia & Pacific,2020,2583.777307,-0.986715601,NA,NA,58.619,67.061,38,37,132,27.51677852,NA,NA,NA,Yes,1,105,3,0,26.735,22.448,24.564,1.821,2.834,2.361
Lao PDR,LAO,East Asia & Pacific,2021,2526.05105,1.0610906,NA,NA,60.095,68.534,38,37,139,21.95121951,NA,NA,NA,Yes,1,105,3,0,25.51,21.323,23.389,1.566,2.506,2.066
Lao PDR,LAO,East Asia & Pacific,2022,2046.404403,1.269700523,10.06980086,14.28009544,61.369,70.642,38,37,120,21.95121951,NA,90.02907244,NA,Yes,1,105,3,0,24.653,20.424,22.509,0.887,1.489,1.209
Lao PDR,LAO,East Asia & Pacific,2023,2066.949798,2.311160876,NA,NA,61.365,70.601,38,37,112,21.95121951,66.73000336,85.12999725,75.6399993896484,Yes,1,105,3,0,24.603,20.352,22.448,0.872,1.464,1.188
Lao PDR,LAO,East Asia & Pacific,2024,2123.979094,2.851663853,NA,NA,61.471,70.74,38,37,NA,21.95121951,NA,NA,NA,Yes,1,105,3,0,24.605,20.356,22.452,0.905,1.49,1.218
Latvia,LVA,Europe & Central Asia,2015,13321.97531,4.636452127,45.63000107,27.61000061,54.029,67.399,98,96,22,18,NA,NA,NA,Yes,1,112,10,309,11.733,9.37,10.518,8.636,11.088,9.873
Latvia,LVA,Europe & Central Asia,2016,13838.52668,3.4931864,47.09999847,29.12000084,54.863,67.074,98,96,23,18,NA,NA,NA,Yes,1,112,10,309,9.707,12.624,11.205,8.399,10.89,9.643
Latvia,LVA,Europe & Central Asia,2017,15132.49583,4.319358697,NA,29.57484305,55.064,67.802,98,96,23,16,NA,NA,NA,Yes,1,112,10,309,11.867,12.041,11.956,7.673,9.752,8.715
Latvia,LVA,Europe & Central Asia,2018,17252.17104,5.125604221,51.20000076,34.81000137,55.639,68.305,98,96,23,31,NA,NA,NA,Yes,1,112,10,309,7.088,8.66,7.897,6.416,8.404,7.412
Latvia,LVA,Europe & Central Asia,2019,17294.97516,1.377746126,55.61999893,39.97999954,55.474,67.918,98,96,22,30,NA,NA,NA,Yes,1,112,10,309,8.605,9.835,9.24,5.424,7.194,6.312
Latvia,LVA,Europe & Central Asia,2020,17564.23215,-2.789963807,NA,42.0629724,55.844,68.509,98,96,21,30,NA,NA,NA,Yes,1,112,10,309,8.542,8.551,8.547,7.066,9.119,8.098
Latvia,LVA,Europe & Central Asia,2021,20261.88878,7.848195793,NA,40.37912896,54.167,67.234,98,96,42,29,NA,NA,NA,Yes,1,112,10,309,8.909,8.477,8.687,6.536,8.466,7.513
Latvia,LVA,Europe & Central Asia,2022,20227.23074,2.083419787,57.21057223,44.02895338,55.299,67.749,98,96,29,30,NA,NA,NA,Yes,1,112,10,309,4.962,10.424,7.767,5.511,8.102,6.815
Latvia,LVA,Europe & Central Asia,2023,22675.57863,2.960389673,57.12877555,42.80655441,55.383,67.742,98,96,19,32,NA,NA,NA,Yes,1,112,10,309,6.286,8.001,7.165,5.342,7.573,6.465
Latvia,LVA,Europe & Central Asia,2024,23367.59868,0.359553536,NA,NA,55.053,67.304,98,96,NA,32,NA,NA,NA,Yes,1,112,10,309,6.317,8.01,7.183,5.684,7.74,6.72
Lebanon,LBN,Middle East & North Africa,2015,7714.11,-1.485299436,NA,NA,26.114,68.606,17,25,15,3.125,NA,NA,NA,Yes,1,70,0,0,28.02,15.856,21.84,12.8,7.937,9.306
Lebanon,LBN,Middle East & North Africa,2016,8089.012088,3.954204587,NA,NA,26.885,69.059,17,25,15,3.125,NA,NA,NA,Yes,1,70,0,0,27.975,16.098,21.975,13.164,8.413,9.786
Lebanon,LBN,Middle East & North Africa,2017,8608.21085,3.571858111,NA,NA,27.67,69.509,17,25,15,3.125,NA,NA,NA,Yes,1,70,0,0,28.104,16.494,22.243,13.51,8.875,10.251
Lebanon,LBN,Middle East & North Africa,2018,9174.536662,1.00112837,NA,NA,28.47,69.959,17,25,15,4.6875,90.25,95.26000214,92.6699981689453,Yes,1,70,0,0,28.484,17.133,22.728,13.886,9.367,10.745
Lebanon,LBN,Middle East & North Africa,2019,8905.880055,-3.870371669,28.17922558,30.00119209,29.286,70.409,17,25,15,4.6875,89.52249854,94.78418847,92.0144800114203,Yes,1,70,0,0,29.195,18.099,23.518,14.323,9.922,11.301
Lebanon,LBN,Middle East & North Africa,2020,5561.19167,-20.12909838,NA,NA,27.046,65.323,17,25,27,4.6875,NA,NA,NA,Yes,1,70,0,0,32.03,21.8,26.745,16.147,11.972,13.284
Lebanon,LBN,Middle East & North Africa,2021,4045.373911,-7.25697163,NA,NA,27.641,65.884,17,25,54,4.6875,NA,NA,NA,Yes,1,70,0,0,30.902,20.39,25.434,15.632,11.296,12.669
Lebanon,LBN,Middle East & North Africa,2022,3654.358455,-1.077821926,NA,NA,27.547,65.979,17,25,15,6.25,NA,NA,NA,Yes,1,70,0,0,30.668,19.974,25.085,14.806,10.124,11.6
Lebanon,LBN,Middle East & North Africa,2023,3477.724898,-1.259128421,NA,NA,27.537,65.935,17,25,15,6.25,NA,NA,NA,Yes,1,70,0,0,30.651,19.964,25.063,14.75,10.07,11.543
Lebanon,LBN,Middle East & North Africa,2024,NA,NA,NA,NA,NA,NA,17,25,NA,6.25,NA,NA,NA,Yes,1,70,0,0,30.605,19.885,25.004,NA,NA,NA
Lesotho,LSO,Sub-Saharan Africa,2015,1121.198513,1.922510595,NA,NA,54.532,71.827,62,65,594,25,NA,NA,NA,Yes,1,84,0,0,42.062,27.681,34.92,18.362,14.496,16.254
Lesotho,LSO,Sub-Saharan Africa,2016,992.4918407,2.353639813,NA,NA,53.146,70.704,62,65,518,25,98.51999664,95.94000244,97.2699966430664,Yes,1,84,0,0,41.834,27.625,34.773,18.282,14.429,16.17
Lesotho,LSO,Sub-Saharan Africa,2017,1069.366732,-4.336559993,NA,NA,51.753,69.553,62,65,468,22.13114754,NA,NA,NA,Yes,1,84,0,0,41.835,27.771,34.842,18.548,14.649,16.401
Lesotho,LSO,Sub-Saharan Africa,2018,1170.655697,-2.675939075,NA,NA,50.356,68.374,62,65,491,22.13114754,91.79000092,80.23000336,86.2399978637695,Yes,1,84,0,0,41.991,27.968,35.014,18.808,14.864,16.625
Lesotho,LSO,Sub-Saharan Africa,2019,1082.057068,-2.569259861,5.719308578,NA,48.958,67.171,62,65,467,23.33333333,97.73677304,87.67336749,92.4974361965842,Yes,1,84,0,0,42.08,28.162,35.152,19.098,15.104,16.876
Lesotho,LSO,Sub-Saharan Africa,2020,918.5825774,-9.237270986,NA,NA,48.489,66.528,62,65,529,23.33333333,NA,NA,NA,Yes,1,84,0,0,43.366,29.338,36.38,20.617,16.632,18.399
Lesotho,LSO,Sub-Saharan Africa,2021,1066.586436,1.099358865,NA,NA,48.496,66.334,62,65,577,23.33333333,NA,NA,NA,Yes,1,84,0,0,42.446,28.523,35.509,20.446,16.462,18.23
Lesotho,LSO,Sub-Saharan Africa,2022,1030.125796,1.28745564,NA,NA,49.13,68.045,62,65,477,26.44628099,NA,NA,NA,Yes,1,84,0,0,41.991,28.063,35.046,18.927,14.924,16.688
Lesotho,LSO,Sub-Saharan Africa,2023,916.2829705,0.709360213,NA,NA,49.096,67.902,62,65,478,26.44628099,NA,NA,NA,Yes,1,84,0,0,41.936,28.035,34.998,18.671,14.712,16.457
Lesotho,LSO,Sub-Saharan Africa,2024,971.8146205,1.621330937,NA,NA,48.674,67.658,62,65,NA,25,96.62999725,83.15000153,90.4499969482422,Yes,1,84,0,0,41.932,28.041,34.993,18.318,14.448,16.147
Liberia,LBR,Sub-Saharan Africa,2015,692.5900824,-2.0600232,NA,NA,71.933,82.173,44,59,784,10.95890411,NA,NA,NA,No,0,90,0,0,16.925,8.841,12.876,2.047,3.018,2.557
Liberia,LBR,Sub-Saharan Africa,2016,714.6130631,-3.545902519,2.358805617,7.492193873,71.953,82.077,44,59,690,10.95890411,NA,NA,NA,No,0,90,0,0,17.315,9.175,13.233,2.335,3.755,3.081
Liberia,LBR,Sub-Saharan Africa,2017,699.2690957,0.483418311,3.252359316,7.698391191,71.973,81.981,44,59,703,9.85915493,NA,NA,NA,Yes,1,98,0,0,17.416,9.295,13.339,2.325,3.736,3.066
Liberia,LBR,Sub-Saharan Africa,2018,692.2031271,-0.802290168,NA,NA,72,81.854,44,59,707,12.32876712,NA,NA,NA,Yes,1,98,0,0,17.589,9.494,13.521,2.319,3.724,3.056
Liberia,LBR,Sub-Saharan Africa,2019,658.1641808,-4.381608492,NA,NA,72.038,81.682,44,59,689,12.32876712,NA,NA,NA,Yes,1,98,0,0,17.912,9.856,13.86,2.327,3.74,3.068
Liberia,LBR,Sub-Saharan Africa,2020,616.787867,-4.974703942,NA,NA,71.351,80.903,44,59,664,12.32876712,NA,NA,NA,Yes,1,98,0,0,19.601,11.521,15.533,2.957,5.153,4.109
Liberia,LBR,Sub-Saharan Africa,2021,667.9661051,2.793685277,NA,NA,71.701,81.05,44,59,667,10.95890411,NA,NA,NA,Yes,1,98,0,0,18.672,10.642,14.627,2.883,4.719,3.845
Liberia,LBR,Sub-Saharan Africa,2022,744.6171752,2.585058276,NA,NA,72.039,81.675,44,59,634,10.95890411,NA,NA,NA,Yes,1,98,0,0,18.453,10.289,14.338,2.274,3.612,2.977
Liberia,LBR,Sub-Saharan Africa,2023,799.1944702,2.401862065,NA,NA,72.09,81.687,44,59,628,10.95890411,NA,NA,NA,Yes,1,98,0,0,18.557,10.368,14.427,2.244,3.555,2.933
Liberia,LBR,Sub-Saharan Africa,2024,846.2773684,2.556475598,NA,NA,72.064,81.656,44,59,NA,10.95890411,NA,NA,NA,Yes,1,98,0,0,18.612,10.398,14.468,2.204,3.492,2.882
Libya,LBY,Middle East & North Africa,2015,7458.489178,-2.430052652,NA,NA,34.129,64.138,60,71,76,15.95744681,NA,NA,NA,Yes,1,98,0,0,36.921,24.071,30.319,25.865,16.51,19.676
Libya,LBY,Middle East & North Africa,2016,7525.802993,-2.98083262,NA,NA,34.108,64.174,60,71,74,15.95744681,NA,NA,NA,Yes,1,98,0,0,36.626,23.991,30.145,25.68,16.365,19.522
Libya,LBY,Middle East & North Africa,2017,9965.832367,30.39506113,NA,NA,34.08,64.169,60,71,69,15.95744681,NA,NA,NA,Yes,1,98,0,0,35.752,23.302,29.37,25.09,15.904,19.02
Libya,LBY,Middle East & North Africa,2018,11196.58548,6.203272049,NA,NA,34.045,64.137,60,71,66,15.95744681,NA,NA,NA,Yes,1,98,0,0,35.278,23.077,29.024,24.873,15.735,18.836
Libya,LBY,Middle East & North Africa,2019,9963.194891,-12.49891742,NA,NA,34.008,64.08,60,71,65,15.95744681,NA,NA,NA,Yes,1,98,0,0,35.613,23.316,29.311,25.121,15.928,19.05
Libya,LBY,Middle East & North Africa,2020,6650.338106,-30.40017174,NA,NA,33.468,63.333,60,71,71,15.95744681,NA,NA,NA,Yes,1,98,0,0,37.004,25.456,31.085,25.593,16.545,19.613
Libya,LBY,Middle East & North Africa,2021,4935.827873,26.71874875,NA,NA,33.774,63.798,60,71,98,15.95744681,NA,NA,NA,Yes,1,98,0,0,35.699,24.266,29.836,25.666,16.539,19.641
Libya,LBY,Middle East & North Africa,2022,5986.636949,-9.377305226,NA,NA,33.4,63.741,60,71,60,16.47058824,NA,NA,NA,Yes,1,98,0,0,35.434,23.998,29.564,25.614,16.051,19.282
Libya,LBY,Middle East & North Africa,2023,6172.812469,8.921611333,NA,NA,33.149,63.543,60,71,59,16.47058824,NA,NA,NA,Yes,1,98,0,0,35.337,23.852,29.437,25.005,15.577,18.753
Libya,LBY,Middle East & North Africa,2024,6318.40314,-1.620697545,NA,NA,32.837,63.253,60,71,NA,16.47058824,NA,NA,NA,Yes,1,98,0,0,35.252,23.625,29.276,24.777,15.499,18.615
Liechtenstein,LIE,Europe & Central Asia,2015,167187.1573,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Europe & Central Asia,2016,165375.4914,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Europe & Central Asia,2017,170547.0923,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Europe & Central Asia,2018,174988.7751,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Europe & Central Asia,2019,166907.8393,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Europe & Central Asia,2020,164671.0936,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Europe & Central Asia,2021,201944.8303,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Europe & Central Asia,2022,186821.8818,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Europe & Central Asia,2023,207973.6177,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,Europe & Central Asia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,LTU,Europe & Central Asia,2015,14269.80399,3.756324203,56.58000183,46.49000168,54.428,64.882,90,97,10,23.40425532,NA,NA,NA,Yes,1,126,30,309,9.316,9.082,9.196,8.161,10.097,9.12
Lithuania,LTU,Europe & Central Asia,2016,14934.27028,3.877440546,57.66999817,47.65000153,55.606,66.014,90,97,9,21.27659574,NA,NA,NA,Yes,1,126,30,309,8.78,9.999,9.405,6.652,9.101,7.862
Lithuania,LTU,Europe & Central Asia,2017,16800.15102,5.88872607,58.43000031,49.86000061,55.821,66.416,90,97,10,21.27659574,NA,NA,NA,Yes,1,126,30,309,9.229,9.074,9.149,5.674,8.497,7.073
Lithuania,LTU,Europe & Central Asia,2018,19247.23154,5.790665482,59.93920419,50.57374088,56.494,67.621,90,97,9,21.27659574,NA,NA,NA,Yes,1,126,30,309,7.608,8.445,8.039,5.408,6.89,6.147
Lithuania,LTU,Europe & Central Asia,2019,19608.79439,4.979383539,61.21110104,51.59538159,57.226,67.829,90,97,9,21.27659574,NA,NA,NA,Yes,1,126,30,309,7.523,9.707,8.649,5.492,7.021,6.255
Lithuania,LTU,Europe & Central Asia,2020,20428.64782,0.068446214,62.04000092,53.22000122,57.363,68.867,90,97,8,26.95035461,NA,NA,NA,Yes,1,126,30,309,9.185,12.236,10.76,7.689,9.266,8.487
Lithuania,LTU,Europe & Central Asia,2021,23870.45949,6.455358377,65.79184904,55.35603549,57.369,68.036,90,97,9,27.65957447,NA,NA,NA,Yes,1,126,30,309,10.901,11.702,11.314,6.606,7.608,7.112
Lithuania,LTU,Europe & Central Asia,2022,25085.78406,1.6952855,68.02512449,56.39202368,58.035,68.206,90,97,9,28.36879433,NA,NA,NA,Yes,1,126,30,309,9.12,10.16,9.653,5.476,6.427,5.955
Lithuania,LTU,Europe & Central Asia,2023,27786.00578,-1.053576873,68.80731246,56.66098541,57.914,68.623,90,97,8,28.36879433,NA,NA,NA,Yes,1,126,30,309,9.664,11.255,10.475,6.373,7.297,6.841
Lithuania,LTU,Europe & Central Asia,2024,29386.28784,2.186539486,NA,NA,57.872,68.538,90,97,NA,28.36879433,NA,NA,NA,Yes,1,126,30,309,9.592,11.195,10.407,6.879,8.112,7.504
Luxembourg,LUX,Europe & Central Asia,2015,105462.0126,-0.115476551,35.91803844,NA,54.247,65.516,98,99,13,28.33333333,NA,NA,NA,Yes,1,112,2,0,5.419,6.179,5.808,7.195,6.464,6.796
Luxembourg,LUX,Europe & Central Asia,2016,106899.2935,2.739791487,NA,NA,53.829,64.598,98,99,13,28.33333333,NA,NA,NA,Yes,1,112,2,0,6.84,5.625,6.219,6.954,6.431,6.669
Luxembourg,LUX,Europe & Central Asia,2017,110193.2138,-1.116113475,NA,NA,54.208,63.462,98,99,15,28.33333333,NA,NA,NA,Yes,1,112,2,0,5.817,6.555,6.195,5.499,5.544,5.523
Luxembourg,LUX,Europe & Central Asia,2018,116926.7596,-0.329840314,39.21840208,NA,54.958,63.771,98,99,9,20,NA,NA,NA,Yes,1,112,2,0,6.796,4.463,5.599,5.883,5.337,5.589
Luxembourg,LUX,Europe & Central Asia,2019,112696.6491,0.752174049,42.11895167,45.65471639,55.055,65.125,98,99,12,25,NA,NA,NA,Yes,1,140,14,0,4.45,5.082,4.775,5.525,5.649,5.592
Luxembourg,LUX,Europe & Central Asia,2020,116860.0282,-2.154174483,41.09579485,45.91580544,55.927,64.253,98,99,6,30,NA,NA,NA,Yes,1,140,14,0,5.14,8.186,6.712,6.955,6.603,6.766
Luxembourg,LUX,Europe & Central Asia,2021,134965.8154,5.318430878,NA,49.18518177,56.93,65.997,98,99,6,35,NA,NA,NA,Yes,1,140,14,0,8.587,10.983,9.827,6.008,5.197,5.571
Luxembourg,LUX,Europe & Central Asia,2022,123719.6589,-3.069660269,46.6457115,51.08069306,56.998,64.855,98,99,6,33.33333333,NA,NA,NA,Yes,1,140,14,0,9.668,10.25,9.969,4.74,4.456,4.588
Luxembourg,LUX,Europe & Central Asia,2023,131407.6814,-2.679521653,46.90531822,50.05966096,57.213,65.807,98,99,11,33.33333333,NA,NA,NA,Yes,1,140,14,0,10.606,7.177,8.834,5.436,4.967,5.184
Luxembourg,LUX,Europe & Central Asia,2024,137516.5873,-0.651008715,NA,NA,57.096,65.496,98,99,NA,33.33333333,NA,NA,NA,Yes,1,140,14,0,10.542,7.157,8.795,5.981,5.895,5.935
"Macao SAR, China",MAC,East Asia & Pacific,2015,70070.2918,-24.10240489,NA,NA,66.133,76.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.363,5.253,5.31,1.605,2.014,1.81
"Macao SAR, China",MAC,East Asia & Pacific,2016,69074.0363,-2.140455399,26,26.67000008,65.602,75.221,NA,NA,NA,NA,95.02999878,98.19000244,96.5400009155273,NA,NA,NA,NA,NA,4.359,5.61,4.96,1.532,2.349,1.939
"Macao SAR, China",MAC,East Asia & Pacific,2017,77704.92153,10.55472488,NA,NA,64.951,75.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807,5.553,5.163,1.59,2.385,1.987
"Macao SAR, China",MAC,East Asia & Pacific,2018,83761.81718,4.709641836,NA,NA,65.042,75.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.683,6.105,5.884,1.326,2.346,1.834
"Macao SAR, China",MAC,East Asia & Pacific,2019,81967.69917,-4.462848575,NA,NA,64.579,75.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.866,6.108,5.98,1.339,2.163,1.749
"Macao SAR, China",MAC,East Asia & Pacific,2020,36976.25611,-55.22886405,NA,NA,63.518,74.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.715,7.563,7.116,2.216,2.921,2.566
"Macao SAR, China",MAC,East Asia & Pacific,2021,45376.31459,24.06080573,NA,NA,64.531,75.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.518,6.179,5.827,1.861,2.605,2.229
"Macao SAR, China",MAC,East Asia & Pacific,2022,36909.95641,-18.99214221,NA,NA,63.42,73.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.697,5.766,5.193,2.189,2.786,2.482
"Macao SAR, China",MAC,East Asia & Pacific,2023,67476.52908,74.6750086,NA,NA,58.215,73.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.456,5.45,4.915,1.958,2.501,2.235
"Macao SAR, China",MAC,East Asia & Pacific,2024,73046.88903,7.509430559,NA,NA,57.924,72.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.477,5.476,4.941,2.134,2.73,2.437
Madagascar,MDG,Sub-Saharan Africa,2015,445.3200695,0.445748708,6.648816775,10.1074429,83.248,88.851,25,27,474,20.52980132,NA,NA,NA,Yes,1,98,0,0,28.271,17.312,22.742,1.801,1.77,1.785
Madagascar,MDG,Sub-Saharan Africa,2016,453.9707145,1.310635934,NA,NA,83.12,88.527,25,27,470,20.52980132,NA,NA,NA,Yes,1,98,0,0,28.653,17.597,23.077,1.998,1.9,1.947
Madagascar,MDG,Sub-Saharan Africa,2017,491.8668487,1.262369943,NA,NA,83.011,88.241,25,27,469,19.20529801,NA,NA,NA,Yes,1,98,0,0,28.917,17.765,23.293,2.203,2.04,2.119
Madagascar,MDG,Sub-Saharan Africa,2018,500.4571855,0.542519019,NA,NA,82.926,88.003,25,27,466,19.20529801,75.06999969,78.37999725,76.6800003051758,Yes,1,98,0,0,29.231,18.028,23.583,2.414,2.186,2.297
Madagascar,MDG,Sub-Saharan Africa,2019,499.8188376,1.730137229,NA,NA,82.855,87.788,25,27,462,15.89403974,NA,NA,NA,Yes,1,98,0,0,29.508,18.264,23.84,2.62,2.327,2.469
Madagascar,MDG,Sub-Saharan Africa,2020,450.7716152,-9.491825796,NA,NA,81.976,86.998,25,27,447,17.8807947,NA,NA,NA,Yes,1,98,0,0,31.008,19.571,25.244,3.4,3.175,3.284
Madagascar,MDG,Sub-Saharan Africa,2021,483.4694634,2.051158699,NA,NA,82.583,87.361,25,27,467,17.8807947,71.75,77.90000153,74.6900024414062,Yes,1,98,0,0,30.482,18.999,24.695,3.655,3.327,3.487
Madagascar,MDG,Sub-Saharan Africa,2022,503.5145335,1.6026818,NA,NA,82.575,87.645,25,27,439,18.54304636,NA,NA,NA,Yes,1,98,0,0,30.288,18.777,24.488,3.449,2.936,3.186
Madagascar,MDG,Sub-Saharan Africa,2023,508.7184277,1.668875061,NA,NA,82.561,87.596,25,27,445,18.54304636,NA,NA,NA,Yes,1,98,0,0,30.199,18.694,24.403,3.33,2.82,3.069
Madagascar,MDG,Sub-Saharan Africa,2024,544.9973027,1.693120253,NA,NA,82.559,87.615,25,27,NA,15.95092025,NA,NA,NA,Yes,1,98,0,0,30.19,18.695,24.399,3.269,2.769,3.012
Malawi,MWI,Sub-Saharan Africa,2015,539.6053632,0.007925183,NA,NA,65.227,74.409,38,48,354,16.66666667,NA,NA,NA,Yes,1,56,0,0,27.084,15.467,21.398,5.848,4.097,4.954
Malawi,MWI,Sub-Saharan Africa,2016,450.5061055,-0.256367435,NA,NA,64.315,73.332,38,48,312,16.66666667,NA,NA,NA,Yes,1,56,0,0,28.41,16.21,22.417,5.908,4.143,5.007
Malawi,MWI,Sub-Saharan Africa,2017,495.7696834,1.221380494,1.924716844,3.857860471,63.396,72.229,38,48,284,16.66666667,65.82517941,80.95415986,72.848752416256,Yes,1,56,0,0,29.75,16.951,23.445,5.945,4.171,5.039
Malawi,MWI,Sub-Saharan Africa,2018,533.2031737,1.602997456,NA,NA,63.485,71.873,38,48,267,16.66666667,71.06999969,82.87999725,76.7200012207031,Yes,1,56,0,0,28.059,16.051,22.131,5.914,4.148,5.014
Malawi,MWI,Sub-Saharan Africa,2019,580.8898161,2.951510154,NA,NA,63.587,71.48,38,48,260,22.91666667,NA,NA,NA,Yes,1,56,0,0,26.342,15.148,20.807,5.856,4.104,4.966
